User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Normalized_App_Sessions,Normalized_Distance_Travelled,Normalized_Calories_Burned,Normalized_activity_level,Composite_Index
4128,Female,23,2,Urban,173,129,677,1.139245199383353,0.991931245154932,1.3054866379392882,1.2376766978843543,1.168584945090482
4129,Female,32,1,Rural,119,95,577,-0.1257082642035717,0.06666286538484716,0.7719467914682121,0.0004948727300616625,0.1783490663448873
4130,Male,20,2,Rural,151,88,702,0.6238937882923837,-0.12383356574428796,1.4388715995570573,1.2376766978843543,0.7941521299973768
4131,Female,48,0,Urban,73,65,160,-1.2032612146665076,-0.7497504108828748,-1.4529143683161758,-1.236686952424231,-1.1606532365724473
4132,Female,45,0,Rural,98,82,312,-0.6176346111540425,-0.28711622099783235,-0.6419338016801399,-1.236686952424231,-0.6958428965640615
4133,Male,26,0,Rural,57,37,116,-1.5780622409144853,-1.5117361353994152,-1.6876719007634493,-1.236686952424231,-1.503539307375395
4134,Female,35,1,Urban,110,81,490,-0.33653384146805915,-0.31432999687342306,0.3077671250383757,0.0004948727300616625,-0.0856504601432612
4135,Male,57,1,Urban,131,75,648,0.1553925054824116,-0.47761265212696746,1.1507600824626762,0.0004948727300616625,0.2072587021370455
4136,Male,49,0,Rural,75,43,241,-1.1564110863855104,-1.348453480145871,-1.020747092674604,-1.236686952424231,-1.190574652907554
4137,Female,36,0,Suburban,88,47,205,-0.8518852525590285,-1.239598376643508,-1.2128214374041915,-1.236686952424231,-1.1352480047577398
4138,Male,22,2,Suburban,187,143,835,1.4671960973503335,1.3729241074132024,2.1484795953635887,1.2376766978843543,1.5565691245028697
4139,Male,23,1,Urban,135,126,320,0.24909276204440603,0.9102899175281598,-0.5992506139624538,0.0004948727300616625,0.14015673458504344
4140,Male,29,1,Urban,111,103,236,-0.31310877732756054,0.284373072389573,-1.0474240849981578,0.0004948727300616625,-0.26891622930152087
4141,Male,59,2,Suburban,158,106,724,0.787869237275874,0.3660144000163452,1.556250365780694,1.2376766978843543,0.986952675239317
4142,Female,34,0,Rural,65,49,293,-1.3906617277904965,-1.1851708248923265,-0.7433063725096444,-1.236686952424231,-1.1389564694041747
4143,Male,56,0,Suburban,53,46,196,-1.6717624974764798,-1.2668121525190987,-1.2608400235865884,-1.236686952424231,-1.3590254065015994
4144,Male,24,1,Suburban,100,54,437,-0.5707844828730453,-1.0491019455143729,0.02499100640870535,0.0004948727300616625,-0.39860013731216276
4145,Male,28,1,Urban,109,103,430,-0.35995890560855776,0.284373072389573,-0.012356782844269987,0.0004948727300616625,-0.021861935833298273
4146,Male,51,0,Rural,59,54,261,-1.531212112633488,-1.0491019455143729,-0.9140391233803888,-1.236686952424231,-1.1827600334881203
4147,Female,19,2,Suburban,187,159,393,1.4671960973503335,1.808344521422654,-0.20976652603856819,1.2376766978843543,1.0758626976546934
4148,Female,31,2,Rural,196,166,845,1.678021674614821,1.9988409525517892,2.2018335800106965,1.2376766978843543,1.779093226265415
4149,Male,35,2,Urban,174,140,359,1.1626702635238517,1.2912827797864301,-0.3911700738387341,1.2376766978843543,0.8251149168389755
4150,Female,26,1,Suburban,100,91,332,-0.5707844828730453,-0.04219223811751577,-0.5352258323859247,0.0004948727300616625,-0.286926920161606
4151,Male,56,2,Urban,164,85,602,0.9284196221188656,-0.20547489337106015,0.9053317530859811,1.2376766978843543,0.7164882949295353
4152,Female,21,1,Suburban,116,112,548,-0.19598345662506753,0.5292970552698896,0.6172202359915999,0.0004948727300616625,0.2377571768416209
4153,Male,31,1,Rural,107,89,365,-0.40680903388955497,-0.09661978986869724,-0.3591576830504695,0.0004948727300616625,-0.21552290851966502
4154,Male,28,0,Urban,53,49,252,-1.6717624974764798,-1.1851708248923265,-0.9620577095627857,-1.236686952424231,-1.2639194960889557
4155,Female,47,0,Rural,73,56,226,-1.2032612146665076,-0.9946743937631913,-1.1007780696452656,-1.236686952424231,-1.1338501576247988
4156,Female,57,2,Suburban,157,96,772,0.7644441731353754,0.09387664126043789,1.8123494920868106,1.2376766978843543,0.9770867510917446
4157,Female,44,2,Urban,195,146,540,1.6545966104743224,1.4545654350399744,0.5745370482739138,1.2376766978843543,1.2303439479181413
4158,Female,46,1,Rural,136,95,475,0.2725178261849046,0.06666286538484716,0.2277361480677143,0.0004948727300616625,0.14185292809188194
4159,Female,49,0,Rural,65,47,200,-1.3906617277904965,-1.239598376643508,-1.2394984297277454,-1.236686952424231,-1.276611371646495
4160,Male,47,0,Suburban,70,55,308,-1.2735364070880035,-1.021888169638782,-0.663275395538983,-1.236686952424231,-1.0488467311724998
4161,Male,43,1,Urban,134,67,473,0.22566769790390742,-0.6953228591316933,0.21706535113829278,0.0004948727300616625,-0.06302373433985788
4162,Male,47,2,Rural,169,165,788,1.0455449428213586,1.9716271766761984,1.8977158675221828,1.2376766978843543,1.5381411712260236
4163,Male,27,2,Urban,176,157,608,1.209520391804849,1.7539169696714725,0.9373441438742457,1.2376766978843543,1.2846145508087305
4164,Female,29,1,Urban,120,94,331,-0.1022832000630731,0.03944908950925643,-0.5405612308506355,0.0004948727300616625,-0.15072511716859763
4165,Female,50,0,Urban,67,53,213,-1.3438115995094992,-1.0763157213899637,-1.1701382496865054,-1.236686952424231,-1.2067381307525498
4166,Male,51,1,Urban,125,100,592,0.014842120639419948,0.20273174476280081,0.8519777684388735,0.0004948727300616625,0.267511626642789
4167,Male,35,1,Suburban,101,52,447,-0.5473594187325467,-1.1035294972655543,0.07834499105581297,0.0004948727300616625,-0.3930122630530566
4168,Female,56,2,Rural,182,178,642,1.3500707766478406,2.325406263058878,1.1187476916744117,1.2376766978843543,1.5079753573163712
4169,Female,33,0,Urban,55,47,114,-1.6249123691954825,-1.239598376643508,-1.6983426976928708,-1.236686952424231,-1.449885098989023
4170,Female,21,2,Rural,162,157,406,0.8815694938378684,1.7539169696714725,-0.1404063459973283,1.2376766978843543,0.9331892038490918
4171,Female,27,2,Rural,158,81,760,0.787869237275874,-0.31432999687342306,1.7483247105102815,1.2376766978843543,0.8648851621992717
4172,Female,45,0,Rural,80,78,172,-1.0392857656830174,-0.3959713245001953,-1.3888895867396467,-1.236686952424231,-1.0152084073367726
4173,Male,58,2,Suburban,190,105,420,1.5374712897718295,0.33880062414075446,-0.06571076749137761,1.2376766978843543,0.7620594610763901
4174,Male,35,1,Urban,110,100,394,-0.33653384146805915,0.20273174476280081,-0.20443112757385742,0.0004948727300616625,-0.08443458788726352
4175,Male,26,1,Urban,148,138,586,0.5536185958708879,1.2368552280352487,0.819965377650609,0.0004948727300616625,0.6527335185717018
4176,Male,39,0,Rural,84,44,299,-0.9455855091210229,-1.3212397042702801,-0.7112939817213798,-1.236686952424231,-1.0537015368842284
4177,Female,27,1,Rural,123,90,597,-0.03200800764157727,-0.0694060139931065,0.8786547607624273,0.0004948727300616625,0.19443390296445132
4178,Male,57,1,Suburban,148,109,500,0.5536185958708879,0.4476557276431174,0.3611211096854834,0.0004948727300616625,0.34072257648238763
4179,Male,40,1,Suburban,138,72,495,0.3193679544659018,-0.5592539797537397,0.3344441173619296,0.0004948727300616625,0.023763241201038343
4180,Male,30,1,Rural,139,111,591,0.34279301860640043,0.5020832793942989,0.8466423699741628,0.0004948727300616625,0.42300338517623093
4181,Male,41,2,Urban,156,86,589,0.7410191089948768,-0.1782611174954694,0.8359715730447412,1.2376766978843543,0.6591015656071257
4182,Male,30,1,Suburban,103,86,496,-0.5005092904515495,-0.1782611174954694,0.33977951582664034,0.0004948727300616625,-0.08462400484757923
4183,Female,42,0,Urban,82,47,268,-0.9924356374020201,-1.239598376643508,-0.8766913341274135,-1.236686952424231,-1.0863530751492931
4184,Male,46,2,Suburban,184,146,744,1.3969209049288378,1.4545654350399744,1.6629583350749093,1.2376766978843543,1.438030343232019
4185,Male,33,1,Urban,146,134,486,0.5067684675898907,1.1280001245328857,0.2864255311795327,0.0004948727300616625,0.4804222490080927
4186,Female,57,1,Rural,142,88,542,0.41306821102789626,-0.12383356574428796,0.5852078452033354,0.0004948727300616625,0.21873434080425133
4187,Female,23,0,Suburban,88,70,428,-0.8518852525590285,-0.6136815315049211,-0.023027579773691513,-1.236686952424231,-0.681320329065468
4188,Female,25,2,Rural,166,142,436,0.9752697503998629,1.3457103315376115,0.019655607943994586,1.2376766978843543,0.8945780969414557
4189,Female,51,1,Suburban,141,74,536,0.38964314688739765,-0.5048264280025582,0.5531954544150708,0.0004948727300616625,0.10962676150749298
4190,Male,35,0,Rural,95,50,203,-0.6879098035755383,-1.1579570490167357,-1.223492234333613,-1.236686952424231,-1.0765115098375295
4191,Female,49,2,Suburban,178,99,889,1.2563705200858462,0.17551796888721008,2.43659111245797,1.2376766978843543,1.2765390748288452
4192,Male,27,2,Suburban,191,99,777,1.560896353912328,0.17551796888721008,1.8390264844103645,1.2376766978843543,1.2032793762735643
4193,Female,51,1,Suburban,120,74,519,-0.1022832000630731,-0.5048264280025582,0.46249368051498785,0.0004948727300616625,-0.036030268705145446
4194,Male,40,0,Urban,62,56,163,-1.4609369202119924,-0.9946743937631913,-1.4369081729220434,-1.236686952424231,-1.2823016098303646
4195,Female,36,0,Urban,75,72,322,-1.1564110863855104,-0.5592539797537397,-0.5885798170330323,-1.236686952424231,-0.8852329588991283
4196,Female,37,1,Suburban,129,127,368,0.10854237720141438,0.9375036934037506,-0.34315148765633724,0.0004948727300616625,0.17584736391972236
4197,Male,51,1,Rural,108,77,339,-0.38338396974905636,-0.423185100375786,-0.49787804313294937,0.0004948727300616625,-0.3259880601319325
4198,Male,55,1,Rural,137,85,666,0.2959428903254032,-0.20547489337106015,1.24679725482747,0.0004948727300616625,0.3344400311279687
4199,Female,34,0,Suburban,71,55,212,-1.2501113429475048,-1.021888169638782,-1.1754736481512162,-1.236686952424231,-1.1710400282904334
4200,Male,22,2,Urban,161,115,443,0.8581444296973698,0.6109383828966618,0.057003397196969924,1.2376766978843543,0.690940726918839
4201,Male,19,1,Urban,110,57,502,-0.33653384146805915,-0.9674606178876006,0.3717919066149049,0.0004948727300616625,-0.23292692000267332
4202,Male,58,1,Urban,106,54,406,-0.4302340980300536,-1.0491019455143729,-0.1404063459973283,0.0004948727300616625,-0.4048118792029233
4203,Male,51,2,Urban,166,147,749,0.9752697503998629,1.4817792109155652,1.6896353273984632,1.2376766978843543,1.3460902466495615
4204,Female,37,2,Rural,162,158,532,0.8815694938378684,1.7811307455470633,0.5318538605562277,1.2376766978843543,1.1080576994563784
4205,Male,19,0,Suburban,83,57,344,-0.9690105732615215,-0.9674606178876006,-0.47120105080939556,-1.236686952424231,-0.9110897985956872
4206,Female,45,1,Suburban,140,125,624,0.36621808274689904,0.8830761416525691,1.022710519309618,0.0004948727300616625,0.568124904109787
4207,Male,35,0,Suburban,93,75,361,-0.7347599318565354,-0.47761265212696746,-0.38049927690931257,-1.236686952424231,-0.7073897033292615
4208,Female,56,2,Rural,185,153,764,1.4203459690693363,1.6450618661691097,1.7696663043691245,1.2376766978843543,1.5181877093729812
4209,Female,52,1,Urban,120,79,460,-0.1022832000630731,-0.3687575486246045,0.1477051710970529,0.0004948727300616625,-0.08071017621514077
4210,Female,32,0,Urban,53,27,147,-1.6717624974764798,-1.7838738941553225,-1.5222745483574156,-1.236686952424231,-1.553649473103362
4211,Female,56,0,Rural,90,61,191,-0.8050351242780313,-0.8586055143852377,-1.2875170159101421,-1.236686952424231,-1.0469611517494104
4212,Male,57,2,Rural,153,116,703,0.670743916573381,0.6381521587722525,1.4442069980217682,1.2376766978843543,0.997694942812939
4213,Male,56,1,Suburban,103,84,415,-0.5005092904515495,-0.23268866924665088,-0.09238775981493143,0.0004948727300616625,-0.20627271169576752
4214,Female,20,0,Suburban,62,40,265,-1.4609369202119924,-1.430094807772643,-0.8926975295215458,-1.236686952424231,-1.255104052482603
4215,Male,36,0,Rural,58,39,263,-1.5546371767739868,-1.4573085836482338,-0.9033683264509673,-1.236686952424231,-1.2880002598243547
4216,Male,40,2,Rural,150,146,572,0.6004687241518851,1.4545654350399744,0.7452697991446583,1.2376766978843543,1.009495164055218
4217,Female,36,1,Rural,120,84,259,-0.1022832000630731,-0.23268866924665088,-0.9247099203098104,0.0004948727300616625,-0.3147967292223681
4218,Male,35,2,Urban,174,171,488,1.1626702635238517,2.134909831929743,0.2970963281089542,1.2376766978843543,1.2080882803617257
4219,Male,47,0,Suburban,62,45,173,-1.4609369202119924,-1.2940259283946893,-1.3835541882749358,-1.236686952424231,-1.3438009973264622
4220,Male,56,1,Rural,129,103,312,0.10854237720141438,0.284373072389573,-0.6419338016801399,0.0004948727300616625,-0.06213086983977273
4221,Male,36,2,Rural,191,170,651,1.560896353912328,2.1076960560541522,1.1667662778568084,1.2376766978843543,1.5182588464269107
4222,Female,22,1,Urban,141,86,358,0.38964314688739765,-0.1782611174954694,-0.39650547230344485,0.0004948727300616625,-0.04615714254536374
4223,Female,30,1,Rural,100,96,200,-0.5707844828730453,0.09387664126043789,-1.2394984297277454,0.0004948727300616625,-0.42897784965257274
4224,Male,51,1,Suburban,146,98,407,0.5067684675898907,0.14830419301161935,-0.13507094753261753,0.0004948727300616625,0.13012414644973855
4225,Female,41,0,Urban,96,93,204,-0.6644847394350397,0.012235313633665696,-1.2181568358689023,-1.236686952424231,-0.7767733035236268
4226,Female,35,1,Rural,133,127,497,0.2022426337634088,0.9375036934037506,0.3451149142913511,0.0004948727300616625,0.37133902854714307
4227,Female,21,2,Suburban,158,129,526,0.787869237275874,0.991931245154932,0.4998414697679632,1.2376766978843543,0.8793296625207809
4228,Female,53,1,Suburban,122,101,554,-0.05543307178207588,0.22994552063839155,0.6492326267798645,0.0004948727300616625,0.20605998709156045
4229,Male,25,1,Urban,127,92,442,0.061692248920417164,-0.014978462241925035,0.05166799873225916,0.0004948727300616625,0.024719164535203238
4230,Male,18,0,Suburban,56,41,113,-1.601487305054984,-1.4028810318970524,-1.7036780961575817,-1.236686952424231,-1.4861833463834622
4231,Male,58,2,Urban,161,81,477,0.8581444296973698,-0.31432999687342306,0.23840694499713583,1.2376766978843543,0.5049745189263593
4232,Female,55,1,Suburban,127,74,347,0.061692248920417164,-0.5048264280025582,-0.4551948554152633,0.0004948727300616625,-0.22445854044183566
4233,Male,53,0,Rural,96,87,359,-0.6644847394350397,-0.1510473416198787,-0.3911700738387341,-1.236686952424231,-0.6108472768294708
4234,Male,55,0,Urban,71,52,283,-1.2501113429475048,-1.1035294972655543,-0.796660357156752,-1.236686952424231,-1.0967470374485104
4235,Male,30,1,Suburban,124,71,603,-0.00858294350107866,-0.5864677556293304,0.9106671515506919,0.0004948727300616625,0.07902783128758611
4236,Female,39,1,Urban,147,120,482,0.5301935317303893,0.7470072622746154,0.26508393732068963,0.0004948727300616625,0.38569490101393905
4237,Male,46,1,Suburban,148,82,690,0.5536185958708879,-0.28711622099783235,1.3748468179805282,0.0004948727300616625,0.41046101639591137
4238,Female,26,0,Urban,76,50,344,-1.1329860222450119,-1.1579570490167357,-0.47120105080939556,-1.236686952424231,-0.9997077686238436
4239,Female,44,1,Rural,138,79,332,0.3193679544659018,-0.3687575486246045,-0.5352258323859247,0.0004948727300616625,-0.14603013845364143
4240,Female,21,0,Urban,52,27,213,-1.6951875616169785,-1.7838738941553225,-1.1701382496865054,-1.236686952424231,-1.4714716644707593
4241,Female,57,2,Urban,191,118,849,1.560896353912328,0.692579710523434,2.2231751738695396,1.2376766978843543,1.4285819840474139
4242,Female,34,1,Rural,148,113,630,0.5536185958708879,0.5565108311454803,1.0547229100978825,0.0004948727300616625,0.5413368024610782
4243,Male,54,2,Suburban,155,78,747,0.7175940448543782,-0.3959713245001953,1.6789645304690417,1.2376766978843543,0.8095659871768948
4244,Female,20,2,Rural,164,129,681,0.9284196221188656,0.991931245154932,1.3268282317981313,1.2376766978843543,1.121213949239071
4245,Female,21,2,Urban,195,153,572,1.6545966104743224,1.6450618661691097,0.7452697991446583,1.2376766978843543,1.3206512434181112
4246,Female,57,0,Rural,80,69,315,-1.0392857656830174,-0.6408953073805118,-0.6259276062860076,-1.236686952424231,-0.8856989079434419
4247,Male,33,0,Rural,82,81,276,-0.9924356374020201,-0.31432999687342306,-0.8340081464097274,-1.236686952424231,-0.8443651832773504
4248,Male,28,0,Urban,70,57,181,-1.2735364070880035,-0.9674606178876006,-1.3408710005572497,-1.236686952424231,-1.2046387444892712
4249,Male,44,0,Urban,62,43,213,-1.4609369202119924,-1.348453480145871,-1.1701382496865054,-1.236686952424231,-1.3040539006171499
4250,Male,43,2,Rural,168,110,759,1.02211987868086,0.47486950351870816,1.7429893120455708,1.2376766978843543,1.1194138480323734
4251,Female,48,0,Urban,56,52,215,-1.601487305054984,-1.1035294972655543,-1.1594674527570838,-1.236686952424231,-1.2752928018754632
4252,Female,51,2,Suburban,185,162,438,1.4203459690693363,1.8899858490494261,0.03032640487341611,1.2376766978843543,1.1445837302191333
4253,Male,25,2,Suburban,185,142,914,1.4203459690693363,1.3457103315376115,2.569976074075739,1.2376766978843543,1.6434272681417603
4254,Female,56,0,Suburban,73,45,183,-1.2032612146665076,-1.2940259283946893,-1.3302002036278282,-1.236686952424231,-1.2660435747783139
4255,Male,18,2,Suburban,193,100,759,1.6077464821933252,0.20273174476280081,1.7429893120455708,1.2376766978843543,1.1977860592215128
4256,Male,19,0,Rural,80,48,191,-1.0392857656830174,-1.2123846007679173,-1.2875170159101421,-1.236686952424231,-1.193968583696327
4257,Male,44,2,Rural,190,99,433,1.5374712897718295,0.17551796888721008,0.0036494125498622997,1.2376766978843543,0.738578842273314
4258,Female,20,1,Rural,126,118,535,0.038267184779918556,0.692579710523434,0.54786005595036,0.0004948727300616625,0.3198004559959436
4259,Male,51,0,Urban,92,57,383,-0.758184995997034,-0.9674606178876006,-0.2631205106856758,-1.236686952424231,-0.8063632692486353
4260,Male,33,2,Rural,166,90,557,0.9752697503998629,-0.0694060139931065,0.6652388221739968,1.2376766978843543,0.7021948141162768
4261,Female,18,0,Rural,72,53,260,-1.2266862788070063,-1.0763157213899637,-0.9193745218450996,-1.236686952424231,-1.1147658686165751
4262,Female,24,2,Urban,159,117,358,0.8112943014163726,0.6653659346478432,-0.39650547230344485,1.2376766978843543,0.5794578654112813
4263,Female,52,0,Urban,93,89,382,-0.7347599318565354,-0.09661978986869724,-0.2684559091503866,-1.236686952424231,-0.5841306458249625
4264,Female,39,1,Urban,142,117,650,0.41306821102789626,0.6653659346478432,1.1614308793920978,0.0004948727300616625,0.5600899744494748
4265,Female,49,1,Suburban,147,91,570,0.5301935317303893,-0.04219223811751577,0.7345990022152368,0.0004948727300616625,0.30577379213954303
4266,Female,43,0,Rural,93,48,439,-0.7347599318565354,-1.2123846007679173,0.03566180333812687,-1.236686952424231,-0.7870424204276392
4267,Male,23,0,Rural,85,47,243,-0.9221604449805243,-1.239598376643508,-1.0100762957451825,-1.236686952424231,-1.1021305174483613
4268,Female,28,2,Rural,196,143,873,1.678021674614821,1.3729241074132024,2.351224737022598,1.2376766978843543,1.6599618042337438
4269,Female,48,2,Urban,173,108,782,1.139245199383353,0.4204419517675267,1.8657034767339182,1.2376766978843543,1.165766831442288
4270,Female,38,0,Rural,87,77,335,-0.8753103166995271,-0.423185100375786,-0.5192196369917924,-1.236686952424231,-0.7636005016228342
4271,Male,39,1,Suburban,145,121,336,0.4833434034493921,0.7742210381502062,-0.5138842385270816,0.0004948727300616625,0.18604376895064453
4272,Female,18,1,Rural,135,82,377,0.24909276204440603,-0.28711622099783235,-0.2951329014739404,0.0004948727300616625,-0.08316537192432627
4273,Male,38,0,Rural,98,49,258,-0.6176346111540425,-1.1851708248923265,-0.9300453187745211,-1.236686952424231,-0.9923844268112803
4274,Male,37,2,Urban,158,154,569,0.787869237275874,1.6722756420447003,0.729263603750526,1.2376766978843543,1.1067712952388638
4275,Male,26,0,Suburban,86,59,366,-0.8987353808400257,-0.9130330661364192,-0.35382228458575876,-1.236686952424231,-0.8505694209966086
4276,Male,44,0,Rural,87,71,204,-0.8753103166995271,-0.5864677556293304,-1.2181568358689023,-1.236686952424231,-0.9791554651554977
4277,Female,46,1,Urban,134,125,577,0.22566769790390742,0.8830761416525691,0.7719467914682121,0.0004948727300616625,0.4702963759386876
4278,Female,50,1,Suburban,137,120,555,0.2959428903254032,0.7470072622746154,0.6545680252445752,0.0004948727300616625,0.4245032626436639
4279,Female,18,2,Suburban,162,137,598,0.8815694938378684,1.209641452159658,0.8839901592271381,1.2376766978843543,1.0532194507772545
4280,Female,20,2,Urban,181,116,611,1.3266457125073419,0.6381521587722525,0.953350339268378,1.2376766978843543,1.0389562271080817
4281,Female,49,0,Urban,88,56,273,-0.8518852525590285,-0.9946743937631913,-0.8500143418038597,-1.236686952424231,-0.9833152351375776
4282,Female,37,0,Urban,68,52,138,-1.3203865353690007,-1.1035294972655543,-1.5702931345398126,-1.236686952424231,-1.3077240298996495
4283,Male,34,0,Urban,52,51,109,-1.6951875616169785,-1.130743273141145,-1.7250196900164247,-1.236686952424231,-1.4469093692996948
4284,Male,54,0,Urban,62,44,150,-1.4609369202119924,-1.3212397042702801,-1.5062683529632834,-1.236686952424231,-1.3812829824674466
4285,Female,55,1,Urban,140,79,551,0.36621808274689904,-0.3687575486246045,0.6332264313857322,0.0004948727300616625,0.1577954595595221
4286,Female,27,2,Rural,172,132,355,1.1158201352428545,1.0735725727817043,-0.41251166769757713,1.2376766978843543,0.753639434552834
4287,Female,46,2,Urban,177,164,371,1.2329454559453474,1.9444134008006075,-0.32714529226220496,1.2376766978843543,1.021972565592026
4288,Female,59,2,Urban,151,120,702,0.6238937882923837,0.7470072622746154,1.4388715995570573,1.2376766978843543,1.0118623370021027
4289,Female,49,2,Suburban,172,149,686,1.1158201352428545,1.5362067626667466,1.3535052241216852,1.2376766978843543,1.31080220497891
4290,Female,30,1,Suburban,100,92,277,-0.5707844828730453,-0.014978462241925035,-0.8286727479450167,0.0004948727300616625,-0.35348520508248127
4291,Male,48,0,Suburban,61,52,135,-1.484361984352491,-1.1035294972655543,-1.586299329933945,-1.236686952424231,-1.352719440994055
4292,Male,21,2,Urban,198,142,945,1.7248718028958183,1.3457103315376115,2.735373426481772,1.2376766978843543,1.760908064699889
4293,Female,35,2,Urban,190,143,395,1.5374712897718295,1.3729241074132024,-0.19909572910914666,1.2376766978843543,0.9872440914900599
4294,Female,28,0,Rural,83,58,405,-0.9690105732615215,-0.9402468420120099,-0.14574174446203905,-1.236686952424231,-0.8229215280399504
4295,Female,59,1,Rural,109,72,503,-0.35995890560855776,-0.5592539797537397,0.37712730507961567,0.0004948727300616625,-0.13539767688815502
4296,Male,35,1,Rural,103,57,320,-0.5005092904515495,-0.9674606178876006,-0.5992506139624538,0.0004948727300616625,-0.5166814123928856
4297,Male,58,2,Rural,186,161,874,1.443771033209835,1.8627720731738355,2.3565601354873085,1.2376766978843543,1.7251949849388333
4298,Male,54,2,Urban,188,150,728,1.4906211614908322,1.5634205385423374,1.5775919596395371,1.2376766978843543,1.4673275893892652
4299,Male,50,2,Suburban,184,125,720,1.3969209049288378,0.8830761416525691,1.534908771921851,1.2376766978843543,1.2631456290969032
4300,Male,54,1,Urban,138,135,304,0.3193679544659018,1.1552139004084765,-0.684616989397826,0.0004948727300616625,0.1976149345516535
4301,Female,20,2,Urban,184,122,683,1.3969209049288378,0.8014348140257969,1.3374990287275528,1.2376766978843543,1.1933828613916355
4302,Female,18,0,Urban,88,58,176,-0.8518852525590285,-0.9402468420120099,-1.3675479928808036,-1.236686952424231,-1.0990917599690182
4303,Male,36,1,Urban,118,95,421,-0.1491333283440703,0.06666286538484716,-0.06037536902666685,0.0004948727300616625,-0.03558773981395709
4304,Female,23,1,Suburban,126,83,450,0.038267184779918556,-0.25990244512224164,0.09435118644994525,0.0004948727300616625,-0.031697300290579045
4305,Male,27,0,Suburban,92,78,365,-0.758184995997034,-0.3959713245001953,-0.3591576830504695,-1.236686952424231,-0.6875002389929825
4306,Male,54,0,Rural,51,38,207,-1.718612625757477,-1.4845223595238246,-1.20215064047477,-1.236686952424231,-1.4104931445450755
4307,Male,29,1,Urban,102,64,208,-0.5239343545920481,-0.7769641867584656,-1.1968152420100593,0.0004948727300616625,-0.6243047276576278
4308,Female,34,2,Rural,166,121,716,0.9752697503998629,0.7742210381502062,1.513567178063008,1.2376766978843543,1.1251836661243577
4309,Female,44,1,Suburban,142,129,361,0.41306821102789626,0.991931245154932,-0.38049927690931257,0.0004948727300616625,0.2562487630008944
4310,Female,19,2,Suburban,166,97,377,0.9752697503998629,0.12109041713602862,-0.2951329014739404,1.2376766978843543,0.5097259909865763
4311,Female,42,0,Rural,56,37,226,-1.601487305054984,-1.5117361353994152,-1.1007780696452656,-1.236686952424231,-1.362672115630974
4312,Female,45,2,Suburban,156,124,655,0.7410191089948768,0.8558623657769784,1.1881078717156515,1.2376766978843543,1.0056665110929652
4313,Male,54,0,Suburban,75,50,168,-1.1564110863855104,-1.1579570490167357,-1.4102311805984897,-1.236686952424231,-1.2403215671062415
4314,Male,54,2,Urban,175,102,411,1.1860953276643502,0.2571592965139823,-0.11372935367377447,1.2376766978843543,0.6418004920972281
4315,Male,34,2,Urban,151,139,669,0.6238937882923837,1.2640690039108393,1.2628034502216021,1.2376766978843543,1.0971107350772948
4316,Female,22,0,Suburban,85,76,404,-0.9221604449805243,-0.45039887625137676,-0.1510771429267498,-1.236686952424231,-0.6900808541457204
4317,Female,36,2,Suburban,173,154,720,1.139245199383353,1.6722756420447003,1.534908771921851,1.2376766978843543,1.3960265778085648
4318,Female,21,1,Rural,128,104,384,0.08511731306091577,0.31158684826516375,-0.25778511222096506,0.0004948727300616625,0.03485348045879404
4319,Male,56,2,Rural,158,93,645,0.787869237275874,0.012235313633665696,1.1347538870685439,1.2376766978843543,0.7931337839656094
4320,Male,55,1,Suburban,136,83,501,0.2725178261849046,-0.25990244512224164,0.36645650815019415,0.0004948727300616625,0.0948916904857297
4321,Male,47,0,Urban,97,83,439,-0.6410596752945411,-0.25990244512224164,0.03566180333812687,-1.236686952424231,-0.5254968173757217
4322,Female,49,2,Urban,164,84,474,0.9284196221188656,-0.23268866924665088,0.22240074960300354,1.2376766978843543,0.5389521000898931
4323,Female,54,2,Rural,190,131,619,1.5374712897718295,1.0463587969061134,0.9960335269860641,1.2376766978843543,1.2043850778870904
4324,Male,44,1,Urban,102,58,291,-0.5239343545920481,-0.9402468420120099,-0.7539771694390659,0.0004948727300616625,-0.5544158733282655
4325,Male,49,1,Urban,113,90,296,-0.2662586490465633,-0.0694060139931065,-0.7273001771155121,0.0004948727300616625,-0.26561749185628003
4326,Male,59,0,Rural,90,79,187,-0.8050351242780313,-0.3687575486246045,-1.3088586097689852,-1.236686952424231,-0.9298345587739629
4327,Male,28,1,Rural,111,103,336,-0.31310877732756054,0.284373072389573,-0.5138842385270816,0.0004948727300616625,-0.13553126768375187
4328,Female,58,1,Urban,103,85,506,-0.5005092904515495,-0.20547489337106015,0.39313350047374795,0.0004948727300616625,-0.0780889526547
4329,Male,30,1,Rural,140,130,355,0.36621808274689904,1.0191450210305228,-0.41251166769757713,0.0004948727300616625,0.24333657720247662
4330,Female,52,2,Suburban,170,99,438,1.0689700069618573,0.17551796888721008,0.03032640487341611,1.2376766978843543,0.6281227696517095
4331,Female,34,2,Rural,152,134,305,0.6473188524328823,1.1280001245328857,-0.6792815909331152,1.2376766978843543,0.5834285209792518
4332,Female,47,2,Suburban,155,133,325,0.7175940448543782,1.1007863486572949,-0.5725736216389,1.2376766978843543,0.6208708674392818
4333,Female,35,2,Suburban,172,126,721,1.1158201352428545,0.9102899175281598,1.540244170386562,1.2376766978843543,1.2010077302604827
4334,Female,54,2,Suburban,165,85,695,0.9518446862593642,-0.20547489337106015,1.401523810304082,1.2376766978843543,0.8463925752691851
